6912,7211
6912,6921
0752,8463
0752,8434
0752,8452
0752,6581
6912,7868
0752,8442
0752,8464
0752,8462
5137,6281
5137,5331
6785,6997
6785,8935
6571,6573
0142,5334
0142,0223
0142,0149
0142,1123
0730,6912
6633,6912
6633,6911
6785,7732
6785,7432
8441,8459
8441,8442
8441,8510
8451,8463
8451,8462
8451,8465
8451,8464
8451,8452
8451,8472
8439,8452
8451,8459
8431,8465
8431,8441
8431,8451
8431,8472
8431,8432
8431,8463
8431,8462
8431,8459
8431,8461
8431,8464
5542,7414
5542,6996
5542,6422
5542,6921
6921,6924
6921,6996
5542,6424
5542,6924
0223,6635
2633,8451
2633,8441
6973,6997
6973,8122
6973,6996
6973,6998
8211,8219
2633,8462
2633,8452
2633,8435
7269,7432
7269,7373
7269,8744
7269,8743
7269,7416
7269,7499
7269,7412
7269,8748
7269,7369
7269,7368
8441,8452
6641,8822
6641,7187
0342,0371
0342,0344
7868,8121
7868,8219
7411,7428
7868,8939
7272,7449
7362,7371
0544,0546
7264,7367
7245,7268
0342,0350
0611,0711
7244,7367
8423,8442
8423,8463
8462,8472
8462,8465
8462,8464
8462,8463
8434,8452
8434,8435
8434,8451
8434,8441
7429,7439
5249,6999
5322,5323
7429,7435
5223,8822
5224,6863
5222,5622
5231,5232
5232,6794
5249,6891
5224,6899
5225,5621
2924,6581
2924,6612
0223,6351
0223,0230
7731,8122
7731,8431
7731,8211
7731,8452
2924,8462
2924,8459
6631,7368
6631,6954
6633,8939
6633,6635
6633,7861
6633,6794
0230,6130
8748,8749
0230,6635
5415,8744
5415,8996
8744,8748
2119,6116
0730,5335
6998,7169
7868,8922
7411,8812
6996,8932
6996,6997
5145,7233
6996,7211
2483,6341
5145,5156
5145,7429
5145,5989
2517,2519
2517,6411
6996,7868
6996,7861
0342,2911
7245,7284
8442,8463
8442,8472
8442,8452
8442,8443
8442,8451
8442,8459
8431,8434
8442,8462
8442,8464
8442,8465
6998,7919
8441,8462
6973,7752
6973,7731
2331,8974
2331,6253
6973,6991
6973,8211
2331,8822
2331,5827
2331,5836
2331,5112
7810,7849
7259,7452
5822,7849
5822,5825
5822,7783
5822,6210
5822,7493
5822,7732
7269,7429
7259,7373
7259,7439
6998,7162
7612,7638
7751,7753
0548,8442
7415,7611
7511,7528
7434,8732
7442,7449
7512,7528
7522,7523
7521,7528
5416,5419
6424,6842
6424,8928
6424,8922
5416,5989
5416,5824
5416,8720
5416,7429
5416,7412
5416,7263
5721,6341
5721,5722
5823,5833
5723,8933
5530,8921
5414,5419
7931,7932
5514,8996
5826,5829
5833,7723
7721,8732
7721,7849
7721,7732
7721,8939
7169,7783
7169,7239
7721,7783
7169,8922
6924,7414
7731,8424
7731,8421
0223,6912
6911,7731
6924,8932
6353,6417
6353,6921
6353,6633
6353,7731
6353,6422
6353,6911
6353,6912
6353,8219
5113,5827
5113,7742
7371,7372
5113,5163
0142,6633
0412,0430
5113,8822
2226,7915
7436,7499
6633,6924
6633,6921
7768,8841
0230,0240
6996,7414
6996,7752
6422,8932
6422,8939
0149,0488
0149,0223
7621,7761
0149,8993
5417,5419
7621,7638
7162,7169
2471,7922
2471,7912
7162,7431
6998,8939
7129,7372
6998,7783
6998,7849
7373,7732
7373,7439
7373,7493
7416,7913
7416,7439
0546,0586
7416,7429
7416,7423
7416,7499
7416,7442
7129,7416
8431,8452
8431,8439
8422,8442
8422,8464
8431,8433
8431,8435
8422,8472
8422,8451
8422,8462
8422,8459
2512,6411
6411,6412
2516,2517
2516,6831
5145,5154
2479,2483
2481,6341
2481,7921
7525,7722
7525,7621
6573,7849
7525,7763
7525,7528
7525,7599
7525,8841
7525,7768
7432,7493
7525,7638
7525,7761
0585,0980
0585,0586
0585,0589
0344,0371
7259,7369
7259,7281
7452,8744
0589,0752
0344,0814
0344,5629
8441,8465
7432,8743
7423,7849
7423,7442
5836,8822
5836,5989
5836,5839
5836,7741
5836,8959
6424,6428
6424,7414
6424,7162
5332,6812
6744,6746
6744,6997
6744,7188
6744,7919
6744,6745
6746,7919
6746,6747
6746,6749
6746,6822
0481,0819
0481,5121
0015,0230
0470,5541
0460,5541
0015,0115
6760,6999
6992,7423
0482,6635
6951,8212
6782,7849
5912,5913
0142,0484
0142,6353
2882,6421
2882,9410
0142,5542
0142,7868
0142,6912
0142,6343
6782,7732
6782,7239
2651,2712
2712,5623
6513,6516
6513,6521
8710,8841
4243,4244
2652,6623
2655,8710
6597,8999
0115,4113
6532,6535
6532,6974
6532,6534
6532,6538
7252,7259
6880,8822
0240,0730
0240,0488
6532,8973
6531,6534
6911,8219
6911,6921
6911,6924
6911,6912
6911,8932
6911,8122
7373,7491
7373,7499
7373,7413
7373,7432
8439,8442
8439,8472
8439,8465
8439,8443
8439,8459
8439,8462
8439,8463
8439,8464
8439,8441
8439,8451
2671,5827
8441,8464
0913,6635
0913,7213
0980,5542
0980,1110
0484,6732
0980,2711
5824,5989
5824,7452
7372,7423
7368,7732
7368,7451
7368,7423
7224,7429
7224,7234
7224,7439
7224,7493
5824,5836
7372,7849
7372,7493
8422,8432
8422,8441
8422,8431
8422,8439
8422,8423
8422,8452
8422,8434
8422,8433
8422,8435
8422,8463
5163,5983
5163,5411
5163,5824
0344,0350
5163,5989
5163,5416
5163,5332
5163,7742
5163,5311
5163,5169
5335,6842
5335,6577
5335,7868
5335,8939
0579,0585
5335,6635
5335,5417
5335,6794
6647,7849
0579,2924
7451,7784
7451,7493
7449,8121
7449,7919
6954,7368
6954,7452
7451,7732
6954,7373
7449,7849
7449,7493
7432,7732
8434,8443
8434,8442
8434,8465
8434,8472
8434,8463
8434,8464
8434,8462
8434,8459
8434,8439
8434,8461
6581,8423
6581,8463
6581,8459
6581,8462
5332,8748
5332,5824
5332,7267
5332,7742
5332,7269
5332,8744
6716,6746
0452,3224
6724,6746
6724,6725
6731,7283
6861,6863
0459,2221
0459,0811
6760,6992
6749,6783
7246,7732
7246,7432
7412,7422
7412,7432
7284,7361
7412,7429
6534,8443
6534,6583
7442,7822
6770,6911
7442,7849
7442,7452
7432,7849
4233,4249
2634,6513
2613,6511
7169,7449
2614,6511
6511,8310
2518,5981
2518,5851
2518,6413
2518,6411
5831,6428
5831,9310
5831,5832
7913,7914
6579,7919
6579,8121
6531,6539
6531,6532
0224,0488
5832,5834
6428,6633
6998,7492
6428,6911
6635,6996
6635,7239
6635,6912
6635,6647
6635,7211
6635,7212
6635,8939
6635,6997
6635,7412
6635,7493
2873,2877
7129,8743
7129,7439
7129,7849
7129,7499
7129,7423
7129,7429
7129,7169
7129,7732
7429,8744
7429,7849
7429,7451
6713,6745
7429,7442
0341,0342
0341,0360
0341,0350
7224,7372
5334,5914
5334,6424
5334,8928
8821,8822
7429,7452
7224,7423
7224,7413
8452,8459
7429,7732
6584,8432
5335,6996
5335,7861
5335,6997
5335,5542
5335,6424
5335,5821
5335,7211
5335,8922
5163,7782
5163,8813
5824,7412
2671,3345
8441,8443
6584,8434
6584,8433
6647,8922
6647,7783
6647,7139
6647,7810
6647,8121
6573,6647
6573,7810
6573,7492
6573,6632
6573,6993
6584,8439
6584,8441
6584,8422
7432,7499
6954,7429
6954,7372
6954,7493
6954,7439
6954,7451
8744,8996
6954,7432
6954,7371
6954,7269
6954,7732
0484,0620
0484,0730
0484,8931
0484,6633
0484,0585
0484,6911
0484,0586
0484,6618
0484,0565
0484,6924
6666,8484
6674,8947
6658,7851
6658,8951
0451,2471
0451,5623
6732,6733
6652,6664
6652,6991
6664,6665
0545,6851
0545,6932
0545,0565
5145,5416
6921,7731
6921,8932
0545,6115
0545,2783
6341,6359
6341,6343
6341,6633
6341,6353
6589,8429
6341,6921
6341,6911
6341,6351
2631,2632
2631,2634
2111,2112
2111,2116
2111,2119
2114,6115
2120,3224
3224,5849
3224,6419
3224,7832
7649,7788
7649,7723
0224,0240
7842,7849
7428,7429
7428,7432
7649,8811
7428,7439
6624,8461
6624,6973
8441,8463
6584,8435
6516,6517
6516,6531
6632,7849
6516,6534
6632,7732
6632,7416
0121,5839
2860,2877
2879,6821
2890,9710
6534,6535
6534,6549
7763,7768
7763,7764
7493,7919
7493,7810
7493,7783
7493,7842
7493,7732
7493,7849
7493,8935
7763,8841
6940,7493
2450,8421
6940,7432
5334,5837
5334,5821
5334,5417
5334,6635
5334,8922
5334,8939
5334,5335
5334,6577
5334,5543
5334,5542
2440,6330
6940,7429
0223,5542
0223,7868
7412,7442
7284,7452
0223,6343
7412,7493
7412,7439
6997,7919
6997,7449
6997,8935
6770,6794
6745,7810
6745,6746
6745,7849
6745,7919
6745,7493
7422,8741
6770,6931
6997,6998
0223,5334
7284,7367
0484,5542
0484,0583
6251,7849
6251,6289
6251,7162
6251,7169
6251,7783
6251,6252
0484,6921
6251,7831
6651,6732
6649,7861
7611,7761
7611,7751
6645,6647
6671,8851
6671,8841
6643,6671
6639,6954
6639,6646
0113,0913
0113,7132
5824,7742
0484,6421
0484,6417
0484,1110
0484,0980
0484,0914
5824,7493
5824,6412
0113,7212
0113,0114
1222,6921
2511,5543
0914,4312
0914,2789
0819,5542
0814,4111
1221,2511
1123,1124
1122,1124
1121,2881
0565,7731
7129,7139
7129,7239
6517,6794
6517,8211
3330,6841
6793,7919
6793,6991
6514,8219
6514,6517
6793,7849
6624,8122
6793,7431
6793,7139
3231,3232
5849,7441
6419,6591
8459,8472
8459,8465
0141,5922
8452,8472
8452,8463
8452,8462
0565,0585
8459,8464
8459,8463
8452,8464
8452,8465
3221,3232
2929,5513
2927,4242
2926,2927
2925,2926
6354,8443
2923,6354
2911,2924
5122,5154
5122,5123
3222,3232
3222,3223
6994,7369
6994,7732
1211,1212
7212,8121
1212,1213
1211,1213
7212,7416
7212,7842
7212,7493
7212,7213
8441,8472
6413,9610
5835,8822
5835,6641
7499,7849
7499,8989
7499,8121
7499,7732
7281,7451
7499,7721
7281,7371
7281,7413
8432,8464
8432,8459
8432,8451
8432,8434
8432,8463
8432,8462
8432,8443
8432,8442
8432,8461
8432,8472
7422,7429
7422,7442
0583,0585
7422,7439
7422,7423
7422,7493
0583,6417
0583,0620
0583,6924
0583,0980
8435,8465
8435,8464
8435,8441
8435,8459
8435,8439
8435,8451
8435,8463
8435,8472
8435,8462
8435,8442
0440,2224
6648,7611
8212,8219
6592,6593
0422,2640
6582,8212
0014,6635
0440,0813
6592,6974
6594,6596
7783,7919
7783,7849
6991,7849
7783,7810
6991,8211
6991,6998
6991,7139
6991,7169
0980,8931
0980,6421
2320,8482
8482,8947
0116,4113
2320,4244
2640,2654
2640,6545
3414,5241
2235,2640
7432,7439
5112,6872
6253,7131
2112,2820
2116,2117
6517,7852
5911,5912
5911,5913
5911,5914
6974,6978
5161,8822
7234,7451
2112,2116
6912,6924
2784,6831
2742,6781
6584,8442
2741,2784
2771,2772
2771,3415
6781,6782
0011,0223
2771,6672
6672,6673
7442,7493
6912,8121
8423,8464
8423,8433
5146,6871
6635,7868
6635,8121
6635,7449
6635,7861
7212,7732
7212,7919
6635,8922
7212,7412
7212,8935
7212,7868
5419,7412
5419,7416
7263,7269
5419,6546
6975,6991
6975,7492
5419,7439
6975,7271
5137,5162
7263,7267
8424,8435
8424,8472
8424,8432
8424,8433
8424,8465
8424,8442
8432,8433
8432,8441
8432,8452
8432,8439
6912,7752
7648,7762
7648,8924
6575,6581
8471,8484
6978,8310
6576,6978
6574,8998
6574,8471
8471,8481
6572,6632
0422,2221
0421,0422
7628,7642
7628,8942
6991,7492
6991,8935
5154,5156
5154,5161
5154,8748
5154,7742
6991,6997
6991,7783
5154,7929
5154,5162
7219,7412
7219,7449
2223,2631
2631,4233
2225,2631
2224,4236
2231,2659
2225,2922
2659,6597
2659,4243
2234,3414
2232,4244
6997,8219
6997,7868
7423,7429
8841,8982
7423,7439
7423,7449
7423,7492
7423,7493
7423,7499
7423,7919
2460,6359
2460,2482
6940,7369
7162,8731
0546,0561
6416,6912
2116,6852
2116,6115
2460,8219
6560,8465
6560,8472
6353,6359
2816,6713
2816,6712
2814,6712
2786,6841
2815,2873
2815,2816
2782,2785
6672,6674
5239,7188
2782,5239
0564,0589
8423,8452
5827,6641
5827,5836
5827,5835
5827,5989
5827,7742
6994,8732
6994,7849
6994,7758
5827,7762
5827,6880
8463,8931
2471,2482
0112,1121
2482,6841
7416,7492
7139,7224
7139,7821
2482,6342
6123,6584
6123,6624
6123,8421
6123,6423
8465,8472
6123,8510
7139,7492
7139,7493
2332,8219
2332,5621
8743,8749
7492,7721
7492,7732
7492,7783
6123,8424
6123,8435
6123,8434
6123,8431
6123,8472
6123,8433
5146,5156
5114,6638
6727,6861
7361,7913
5413,5417
6727,6746
6975,8935
6975,7247
7413,7439
7413,7442
7372,7732
7372,8946
7413,7429
6975,6997
7413,7493
7413,7452
8424,8431
8424,8439
8424,8451
8424,8452
8424,8434
6727,6745
8424,8441
8424,8462
8424,8429
8424,8464
6549,6974
6536,6538
6536,6551
6551,6553
0430,2226
6541,8310
6542,6543
6543,6544
6544,6573
6552,6574
3345,8744
5154,5163
3345,5123
3345,5419
3345,7412
3345,5163
3345,5162
3345,5332
3345,5836
3345,7742
6421,6924
6421,8423
0620,1110
0620,5541
0620,6421
0620,0980
0350,0371
0360,9710
7267,7269
0350,0360
6997,7239
6997,8922
6997,7247
6997,7211
6997,8121
6997,7849
6997,8939
6997,8932
7642,8124
7631,7638
7641,7649
7643,7649
7622,7628
7622,7638
6997,7369
6997,7169
8219,8932
6412,7452
6412,6832
6412,7259
6282,6975
6282,7431
8461,8472
8219,8461
7518,7525
7518,7722
6940,6954
8423,8424
6940,7492
8423,8462
8423,8439
8463,8472
8423,8459
8463,8465
6940,7451
8459,8462
8463,8464
6130,8483
5157,7149
7361,7367
7361,7368
4313,6863
5111,5138
5138,5829
5146,5157
5114,7431
5139,5413
6727,6744
6130,7248
5162,5323
6940,7439
5162,5163
6940,7732
5162,5332
5162,5416
5162,5839
5162,7742
5162,5824
2226,4239
0342,0360
6623,6647
6415,6635
6623,6782
6623,7919
5169,5416
5169,7412
8720,8996
6577,7162
7416,7493
7416,7449
6415,6647
6637,7132
